"sample002_knn_10"	"sample002_knn_11"	"sample002_knn_12"	"sample002_knn_13"	"sample002_knn_14"	"sample002_knn_15"
"FAM186B"	0.061128526645768	0.0642633228840125	0.0721003134796238	0.0830721003134796	0.0862068965517241	0.0901253918495298
"FAM189B"	0.521943573667712	0.563479623824451	0.597962382445141	0.624608150470219	0.655956112852665	0.678683385579937
"FAM192A"	0.956896551724138	0.959247648902821	0.962382445141066	0.96551724137931	0.973354231974922	0.973354231974922
"FAM193A"	0.955329153605016	0.956896551724138	0.967084639498433	0.967084639498433	0.973354231974922	0.977272727272727
"FAM193B"	0.968652037617555	0.972570532915361	0.976489028213166	0.99294670846395	0.998432601880878	0.999216300940439
"FAM199X"	0.821316614420063	0.836990595611285	0.858934169278997	0.867554858934169	0.876959247648903	0.889498432601881
"FAM200A"	0.761755485893417	0.792319749216301	0.816614420062696	0.834639498432602	0.858150470219436	0.870689655172414
"FAM200B"	0.818965517241379	0.84012539184953	0.848746081504702	0.876959247648903	0.894200626959248	0.904388714733542
"FAM204A"	0.962382445141066	0.972570532915361	0.974137931034483	0.980407523510972	0.987460815047022	0.989028213166144
"FAM207A"	0.961598746081505	0.967084639498433	0.971003134796238	0.974921630094044	0.976489028213166	0.977272727272727
"FAM209A"	0.0768025078369906	0.085423197492163	0.0901253918495298	0.0963949843260188	0.10423197492163	0.108150470219436
"FAM209B"	0.0321316614420063	0.0321316614420063	0.0376175548589342	0.0384012539184953	0.0438871473354232	0.0493730407523511
"FAM20B"	0.979623824451411	0.984326018808777	0.989028213166144	0.991379310344828	0.991379310344828	0.992163009404389
"FAM210A"	0.902037617554859	0.91692789968652	0.93025078369906	0.938087774294671	0.947492163009404	0.956896551724138
"FAM210B"	0.880877742946709	0.898902821316614	0.915360501567398	0.924764890282132	0.932601880877743	0.942789968652038
"FAM214A"	0.627742946708464	0.657523510971787	0.688087774294671	0.71551724137931	0.738244514106583	0.761755485893417
"FAM214B"	0.173981191222571	0.186520376175549	0.203761755485893	0.219435736677116	0.240595611285266	0.254702194357367
"FAM215B"	0.304075235109718	0.325235109717868	0.348746081504702	0.377742946708464	0.408307210031348	0.43025078369906
"FAM216A"	0.902037617554859	0.907523510971787	0.920846394984326	0.929467084639498	0.942789968652038	0.955329153605016
"FAM217A"	0.224921630094044	0.245297805642633	0.261755485893417	0.278213166144201	0.288401253918495	0.30564263322884
"FAM217B"	0.94435736677116	0.94435736677116	0.945141065830721	0.945141065830721	0.946708463949843	0.950626959247649
"FAM219A"	0.328369905956113	0.351880877742947	0.385579937304075	0.408307210031348	0.431034482758621	0.453761755485893
"FAM219B"	0.712382445141066	0.7358934169279	0.758620689655172	0.778213166144201	0.802507836990596	0.820532915360502
"FAM222A"	0.139498432601881	0.148902821316614	0.165360501567398	0.174764890282132	0.182601880877743	0.19435736677116
"FAM222B"	0.997648902821317	1	1	1	1	1
"FAM225A"	0.0258620689655172	0.0282131661442006	0.0313479623824451	0.0329153605015674	0.036833855799373	0.0399686520376176
"FAM227A"	0.344043887147335	0.373040752351097	0.402037617554859	0.432601880877743	0.464733542319749	0.493730407523511
"FAM227B"	0.543887147335423	0.575235109717868	0.603448275862069	0.636363636363636	0.656739811912226	0.691222570532915
"FAM228B"	0.526645768025078	0.549373040752351	0.573667711598746	0.615987460815047	0.653605015673981	0.672413793103448
"FAM229A"	0.480407523510972	0.510188087774295	0.532131661442006	0.557993730407524	0.579937304075235	0.601097178683386
"FAM229B"	0.467868338557994	0.497648902821317	0.520376175548589	0.559561128526646	0.587774294670846	0.606583072100313
"FAM230C"	0.96551724137931	0.969435736677116	0.979623824451411	0.980407523510972	0.981974921630094	0.984326018808777
"FAM234A"	0.804075235109718	0.821316614420063	0.84012539184953	0.855015673981191	0.86833855799373	0.883228840125392
"FAM234B"	0.343260188087774	0.36128526645768	0.394200626959248	0.414576802507837	0.445141065830721	0.477272727272727
"FAM241A"	0.922413793103448	0.938871473354232	0.941222570532915	0.953761755485893	0.960031347962382	0.961598746081505
"FAM241B"	0.478056426332288	0.513322884012539	0.54153605015674	0.56269592476489	0.583855799373041	0.605015673981191
"FAM24B"	0.786050156739812	0.815047021943574	0.841692789968652	0.865203761755486	0.883228840125392	0.898119122257053
"FAM27C"	0.751567398119122	0.788401253918495	0.809561128526646	0.829153605015674	0.856583072100313	0.878526645768025
"FAM27E3"	0.254702194357367	0.271943573667712	0.293103448275862	0.315830721003135	0.338557993730408	0.353448275862069
"FAM32A"	0.898902821316614	0.908307210031348	0.920846394984326	0.927899686520376	0.928683385579937	0.932601880877743
"FAM3A"	0.652037617554859	0.683385579937304	0.724921630094044	0.750783699059561	0.776645768025078	0.789184952978056
"FAM3C"	0.962382445141066	0.969435736677116	0.977272727272727	0.979623824451411	0.993730407523511	0.995297805642633
"FAM41C"	0.054858934169279	0.0587774294670846	0.0634796238244514	0.0689655172413793	0.0689655172413793	0.0768025078369906
"FAM43A"	0.11128526645768	0.119905956112853	0.132445141065831	0.143416927899687	0.148902821316614	0.157523510971787
"FAM47E"	0.0344827586206897	0.0399686520376176	0.0446708463949843	0.0462382445141066	0.0525078369905956	0.0540752351097179
"FAM49B"	1	1	1	1	1	1
"FAM50A"	0.835423197492163	0.853448275862069	0.864420062695925	0.875391849529781	0.885579937304075	0.89576802507837
"FAM53A"	0.292319749216301	0.318181818181818	0.335423197492163	0.353448275862069	0.377742946708464	0.394200626959248
"FAM53B"	0.778996865203762	0.807993730407524	0.84012539184953	0.870689655172414	0.887147335423197	0.897335423197492
"FAM53C"	0.882445141065831	0.898119122257053	0.921630094043887	0.93025078369906	0.942789968652038	0.95141065830721
"FAM66C"	0.173981191222571	0.191222570532915	0.203761755485893	0.22884012539185	0.253134796238245	0.272727272727273
"FAM71D"	0.0415360501567398	0.0438871473354232	0.0462382445141066	0.0493730407523511	0.0525078369905956	0.0564263322884013
"FAM71E1"	0.0258620689655172	0.0289968652037618	0.030564263322884	0.0344827586206897	0.0360501567398119	0.0384012539184953
"FAM71F2"	0.0203761755485893	0.024294670846395	0.0274294670846395	0.0297805642633229	0.0329153605015674	0.0391849529780564
"FAM72A"	0.244514106583072	0.267241379310345	0.285266457680251	0.320532915360502	0.340909090909091	0.358150470219436
"FAM72B"	0.304075235109718	0.322884012539185	0.345611285266458	0.365203761755486	0.38871473354232	0.40987460815047
"FAM72C"	0.185736677115987	0.195141065830721	0.199843260188088	0.210815047021944	0.231191222570533	0.24294670846395
"FAM72D"	0.269592476489028	0.287617554858934	0.314263322884013	0.337774294670846	0.353448275862069	0.36833855799373
"FAM76A"	0.602664576802508	0.635579937304075	0.664576802507837	0.692789968652038	0.724921630094044	0.748432601880878
"FAM76B"	0.880094043887147	0.903605015673981	0.916144200626959	0.938087774294671	0.94435736677116	0.955329153605016
"FAM78A"	0.926332288401254	0.936520376175549	0.959247648902821	0.967868338557994	0.974921630094044	0.978056426332288
"FAM78B"	0.0768025078369906	0.079153605015674	0.0893416927899686	0.0979623824451411	0.105799373040752	0.115203761755486
"FAM83A"	0.983542319749216	0.985109717868339	0.989811912225705	0.990595611285266	0.990595611285266	0.991379310344828
"FAM83A.AS1"	0.0195924764890282	0.0227272727272727	0.0250783699059561	0.0250783699059561	0.0282131661442006	0.0321316614420063
"FAM83D"	0.699843260188088	0.721003134796238	0.736677115987461	0.751567398119122	0.770376175548589	0.783699059561129
"FAM83E"	0.0815047021943574	0.0869905956112853	0.0956112852664577	0.100313479623824	0.101097178683386	0.107366771159875
"FAM83G"	0.226489028213166	0.248432601880878	0.2641065830721	0.288401253918495	0.300940438871473	0.314263322884013
"FAM83H"	0.596394984326019	0.634796238244514	0.664576802507837	0.695924764890282	0.724921630094044	0.746865203761755
"FAM85B"	0.024294670846395	0.0266457680250784	0.0289968652037618	0.0289968652037618	0.030564263322884	0.0352664576802508
"FAM86B1"	0.13871473354232	0.150470219435737	0.169278996865204	0.177899686520376	0.191222570532915	0.202194357366771
"FAM86B2"	0.0227272727272727	0.0250783699059561	0.0289968652037618	0.0329153605015674	0.0360501567398119	0.0391849529780564
"FAM86C1"	0.29153605015674	0.316614420062696	0.336990595611285	0.35423197492163	0.365987460815047	0.384012539184953
"FAM89A"	0.984326018808777	0.984326018808777	0.989028213166144	0.989811912225705	0.990595611285266	0.990595611285266
"FAM89B"	0.539184952978056	0.563479623824451	0.594827586206897	0.624608150470219	0.655956112852665	0.679467084639498
"FAM8A1"	0.704545454545455	0.727272727272727	0.760971786833856	0.793887147335423	0.818181818181818	0.839341692789969
"FAM90A1"	0.148119122257053	0.15282131661442	0.163793103448276	0.176332288401254	0.186520376175549	0.199059561128527
"FAM91A1"	0.918495297805643	0.928683385579937	0.946708463949843	0.95846394984326	0.964733542319749	0.967868338557994
"FAM92A"	0.793887147335423	0.821316614420063	0.835423197492163	0.844827586206897	0.851097178683386	0.866771159874608
"FAM98A"	0.93730407523511	0.942789968652038	0.949843260188088	0.957680250783699	0.96551724137931	0.967868338557994
"FAM98B"	0.88871473354232	0.905172413793103	0.919278996865204	0.932601880877743	0.936520376175549	0.942006269592476
"FAM98C"	0.550156739811912	0.58307210031348	0.626959247648903	0.663009404388715	0.69435736677116	0.711598746081505
"FAN1"	0.651253918495298	0.689655172413793	0.722570532915361	0.744514106583072	0.790752351097179	0.810344827586207
"FANCA"	0.981974921630094	0.992163009404389	0.993730407523511	0.996865203761755	0.997648902821317	1
"FANCB"	0.880877742946709	0.90282131661442	0.921630094043887	0.933385579937304	0.94435736677116	0.945924764890282
"FANCC"	0.981191222570533	0.981191222570533	0.981191222570533	0.983542319749216	0.988244514106583	0.990595611285266
"FANCD2"	0.980407523510972	0.9858934169279	0.988244514106583	0.993730407523511	0.996865203761755	0.998432601880878
"FANCD2OS"	0.198275862068966	0.209247648902821	0.224921630094044	0.246865203761755	0.2641065830721	0.27742946708464
"FANCE"	0.554075235109718	0.586990595611285	0.614420062695925	0.641065830721003	0.670062695924765	0.689655172413793
"FANCF"	0.652037617554859	0.688087774294671	0.720219435736677	0.74294670846395	0.773510971786834	0.793887147335423
"FANCG"	0.410658307210031	0.439655172413793	0.456896551724138	0.478056426332288	0.506269592476489	0.526645768025078
"FANCI"	0.996865203761755	0.996865203761755	0.999216300940439	1	1	1
"FANCL"	0.990595611285266	0.999216300940439	1	1	1	1
"FANCM"	0.982758620689655	0.9858934169279	0.986677115987461	0.999216300940439	1	1
"FANK1"	0.155172413793103	0.163009404388715	0.170062695924765	0.184169278996865	0.202194357366771	0.211598746081505
"FAR1"	0.967868338557994	0.978056426332288	0.984326018808777	0.988244514106583	0.988244514106583	0.988244514106583
"FAR1.IT1"	0.0188087774294671	0.0188087774294671	0.0219435736677116	0.024294670846395	0.0258620689655172	0.0289968652037618
"FAR2"	0.981974921630094	0.985109717868339	0.9858934169279	0.991379310344828	0.991379310344828	0.991379310344828
"FARP1"	0.036833855799373	0.0384012539184953	0.0407523510971787	0.0431034482758621	0.0454545454545455	0.0493730407523511
"FARP2"	0.905956112852665	0.921630094043887	0.94435736677116	0.963166144200627	0.971786833855799	0.97884012539185
"FARS2"	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.99294670846395
"FARSA"	0.95846394984326	0.964733542319749	0.970219435736677	0.986677115987461	0.99294670846395	0.993730407523511
"FARSB"	0.992163009404389	0.993730407523511	0.993730407523511	0.993730407523511	1	1
"FASN"	0.993730407523511	0.994514106583072	1	1	1	1
"FASTK"	0.851880877742947	0.869905956112853	0.879310344827586	0.889498432601881	0.90282131661442	0.911442006269592
"FASTKD1"	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.99294670846395
"FASTKD2"	0.94435736677116	0.952978056426332	0.967868338557994	0.973354231974922	0.975705329153605	0.977272727272727
"FASTKD3"	0.786050156739812	0.815047021943574	0.832288401253918	0.85423197492163	0.875391849529781	0.902037617554859
"FASTKD5"	0.66692789968652	0.695924764890282	0.722570532915361	0.747648902821317	0.769592476489028	0.786833855799373
"FAU"	0.995297805642633	0.995297805642633	1	1	1	1
"FAXC"	0.40282131661442	0.423981191222571	0.457680250783699	0.488244514106583	0.50705329153605	0.525078369905956
"FAXDC2"	0.355799373040752	0.385579937304075	0.406739811912226	0.420846394984326	0.438087774294671	0.463949843260188
"FBF1"	0.63871473354232	0.665360501567398	0.685736677115988	0.713949843260188	0.7358934169279	0.763322884012539
"FBH1"	0.97884012539185	0.989811912225705	0.989811912225705	0.99294670846395	0.994514106583072	0.994514106583072
"FBL"	0.984326018808777	0.9858934169279	0.990595611285266	0.992163009404389	0.994514106583072	0.994514106583072
"FBLIM1"	0.0901253918495298	0.103448275862069	0.109717868338558	0.116771159874608	0.128526645768025	0.13871473354232
"FBN1"	0.273510971786834	0.304075235109718	0.329153605015674	0.346394984326019	0.358934169278997	0.380877742946708
"FBN3"	0.0556426332288401	0.0650470219435737	0.0673981191222571	0.0713166144200627	0.0775862068965517	0.0799373040752351
"FBRS"	0.744514106583072	0.776645768025078	0.801724137931034	0.818181818181818	0.832288401253918	0.852664576802508
"FBRSL1"	0.922413793103448	0.940438871473354	0.949843260188088	0.960031347962382	0.966300940438871	0.971003134796238
"FBXL12"	0.801724137931034	0.835423197492163	0.862852664576803	0.890282131661442	0.920062695924765	0.932601880877743
"FBXL13"	0.363636363636364	0.382445141065831	0.402037617554859	0.434169278996865	0.452978056426332	0.468652037617555
"FBXL14"	0.275862068965517	0.29858934169279	0.337774294670846	0.362068965517241	0.382445141065831	0.404388714733542
"FBXL15"	0.872257053291536	0.892633228840125	0.909090909090909	0.920846394984326	0.936520376175549	0.94435736677116
"FBXL16"	0.102664576802508	0.109717868338558	0.117554858934169	0.130877742946708	0.134012539184953	0.137931034482759
"FBXL17"	0.983542319749216	0.983542319749216	0.989811912225705	0.989811912225705	0.991379310344828	0.992163009404389
"FBXL18"	0.705329153605016	0.742163009404389	0.778213166144201	0.799373040752351	0.826802507836991	0.851097178683386
"FBXL19"	0.826802507836991	0.851097178683386	0.88166144200627	0.90282131661442	0.90987460815047	0.922413793103448
"FBXL19.AS1"	0.227272727272727	0.249216300940439	0.271943573667712	0.288401253918495	0.307993730407524	0.324451410658307
"FBXL2"	0.931034482758621	0.949059561128527	0.95846394984326	0.966300940438871	0.970219435736677	0.973354231974922
"FBXL20"	0.996081504702194	1	1	1	1	1
"FBXL22"	0.0971786833855799	0.107366771159875	0.112852664576803	0.120689655172414	0.125391849529781	0.132445141065831
"FBXL3"	0.811128526645768	0.840909090909091	0.858934169278997	0.875391849529781	0.894984326018809	0.905172413793103
"FBXL4"	0.959247648902821	0.964733542319749	0.967868338557994	0.983542319749216	0.989028213166144	0.993730407523511
"FBXL5"	0.955329153605016	0.967868338557994	0.972570532915361	0.977272727272727	0.980407523510972	0.984326018808777
"FBXL6"	0.572100313479624	0.61833855799373	0.651253918495298	0.673197492163009	0.699843260188088	0.723354231974922
"FBXL8"	0.596394984326019	0.629310344827586	0.65987460815047	0.677115987460815	0.699059561128527	0.721786833855799
"FBXO10"	0.552507836990596	0.59012539184953	0.619122257053291	0.644200626959248	0.670062695924765	0.681034482758621
"FBXO11"	1	1	1	1	1	1
"FBXO16"	0.317398119122257	0.342476489028213	0.369122257053292	0.389498432601881	0.409090909090909	0.431034482758621
"FBXO17"	0.984326018808777	0.989811912225705	0.990595611285266	0.990595611285266	0.991379310344828	0.991379310344828
"FBXO21"	0.853448275862069	0.876959247648903	0.891065830721003	0.906739811912226	0.91692789968652	0.924764890282132
"FBXO22"	0.986677115987461	0.986677115987461	0.99294670846395	0.993730407523511	1	1
"FBXO24"	0.0344827586206897	0.0376175548589342	0.0391849529780564	0.0423197492163009	0.0462382445141066	0.0509404388714734
"FBXO25"	0.681034482758621	0.720219435736677	0.751567398119122	0.777429467084639	0.790752351097179	0.821316614420063
"FBXO27"	0.181818181818182	0.193573667711599	0.202194357366771	0.212382445141066	0.227272727272727	0.24294670846395
"FBXO28"	0.985109717868339	0.993730407523511	0.996081504702194	1	1	1
"FBXO3"	0.793103448275862	0.828369905956113	0.863636363636364	0.882445141065831	0.898902821316614	0.912225705329154
"FBXO30"	0.727272727272727	0.764890282131661	0.800156739811912	0.826802507836991	0.853448275862069	0.877742946708464
"FBXO31"	0.75705329153605	0.788401253918495	0.807993730407524	0.829153605015674	0.843260188087774	0.865987460815047
"FBXO32"	0.45846394984326	0.489811912225705	0.510188087774295	0.539968652037618	0.561912225705329	0.582288401253918
"FBXO33"	0.884012539184953	0.904388714733542	0.92398119122257	0.935736677115988	0.949843260188088	0.961598746081505
